user_id,update_version,uninstalled,Sum of uninstall_time_hours,Sum of session_duration_min,Sum of ram_gb,device_model,Sum of crash_count,Active Users,Adjusted Uninstall,Adjusted Uninstall Count,Adjusted Uninstall Rate %,Avg Crashes,Avg FPS,Avg Session,Sum of avg_fps,Crash Affected Users,Engagement,Gap to Target,High Risk Users %,Low RAM Uninstall Rate %,Overall Uninstall Rate %,Projected Uninstall %,RAM Category,ram_gb,Required Reduction %,Retention %,Session Group,Target Status,Target Uninstall %,Total Uninstalls,Total Users,Uninstall Rate,Uninstall Rate %,Sum of Uninstall_Flag,Users At Risk,Crash Reduction %,Crash Reduction % Value
U7090,v1.2,Yes,6,12.3,4,samsung-a10,1,,75,0.75,75,1,58.23,12.3,58.23,1,Medium,55,,,100,75,Mid 3-4GB,4,80,0,5-15 mins,⚠ Need More Reduction,20,1,1,1,100,1,,25,25
U7090,v1.2,Yes,6,12.3,4,samsung-a10,1,,70,0.7,70,1,58.23,12.3,58.23,1,Medium,50,,,100,70,Mid 3-4GB,4,80,0,5-15 mins,⚠ Need More Reduction,20,1,1,1,100,1,,30,30
U7090,v1.2,Yes,6,12.3,4,samsung-a10,1,,65,0.65,65,1,58.23,12.3,58.23,1,Medium,45,,,100,65,Mid 3-4GB,4,80,0,5-15 mins,⚠ Need More Reduction,20,1,1,1,100,1,,35,35
U7090,v1.2,Yes,6,12.3,4,samsung-a10,1,,60,0.6,60,1,58.23,12.3,58.23,1,Medium,40,,,100,60,Mid 3-4GB,4,80,0,5-15 mins,⚠ Need More Reduction,20,1,1,1,100,1,,40,40
U7090,v1.2,Yes,6,12.3,4,samsung-a10,1,,55.00000000000001,0.55,55.00000000000001,1,58.23,12.3,58.23,1,Medium,35.00000000000001,,,100,55.00000000000001,Mid 3-4GB,4,80,0,5-15 mins,⚠ Need More Reduction,20,1,1,1,100,1,,45,45
U7090,v1.2,Yes,6,12.3,4,samsung-a10,1,,50,0.5,50,1,58.23,12.3,58.23,1,Medium,30,,,100,50,Mid 3-4GB,4,80,0,5-15 mins,⚠ Need More Reduction,20,1,1,1,100,1,,50,50
U7090,v1.2,Yes,6,12.3,4,samsung-a10,1,,44.99999999999999,0.44999999999999996,44.99999999999999,1,58.23,12.3,58.23,1,Medium,24.999999999999993,,,100,44.99999999999999,Mid 3-4GB,4,80,0,5-15 mins,⚠ Need More Reduction,20,1,1,1,100,1,,55,55
U7090,v1.2,Yes,6,12.3,4,samsung-a10,1,,40,0.4,40,1,58.23,12.3,58.23,1,Medium,20,,,100,40,Mid 3-4GB,4,80,0,5-15 mins,⚠ Need More Reduction,20,1,1,1,100,1,,60,60
U7091,1.2.1,No,6,10,3,samsung-a10,2,1,0,0,0,2,24.03,10,24.03,1,Medium,-20,,,,0,Mid 3-4GB,3,,100,5-15 mins,✅ Target Achieved,20,0,1,0,0,0,,0,0
U7091,1.2.1,No,6,10,3,samsung-a10,2,1,0,0,0,2,24.03,10,24.03,1,Medium,-20,,,,0,Mid 3-4GB,3,,100,5-15 mins,✅ Target Achieved,20,0,1,0,0,0,,5,5
U7091,1.2.1,No,6,10,3,samsung-a10,2,1,0,0,0,2,24.03,10,24.03,1,Medium,-20,,,,0,Mid 3-4GB,3,,100,5-15 mins,✅ Target Achieved,20,0,1,0,0,0,,10,10
U7091,1.2.1,No,6,10,3,samsung-a10,2,1,0,0,0,2,24.03,10,24.03,1,Medium,-20,,,,0,Mid 3-4GB,3,,100,5-15 mins,✅ Target Achieved,20,0,1,0,0,0,,15,15
U7091,1.2.1,No,6,10,3,samsung-a10,2,1,0,0,0,2,24.03,10,24.03,1,Medium,-20,,,,0,Mid 3-4GB,3,,100,5-15 mins,✅ Target Achieved,20,0,1,0,0,0,,20,20
U7091,1.2.1,No,6,10,3,samsung-a10,2,1,0,0,0,2,24.03,10,24.03,1,Medium,-20,,,,0,Mid 3-4GB,3,,100,5-15 mins,✅ Target Achieved,20,0,1,0,0,0,,25,25
U7091,1.2.1,No,6,10,3,samsung-a10,2,1,0,0,0,2,24.03,10,24.03,1,Medium,-20,,,,0,Mid 3-4GB,3,,100,5-15 mins,✅ Target Achieved,20,0,1,0,0,0,,30,30
U7091,1.2.1,No,6,10,3,samsung-a10,2,1,0,0,0,2,24.03,10,24.03,1,Medium,-20,,,,0,Mid 3-4GB,3,,100,5-15 mins,✅ Target Achieved,20,0,1,0,0,0,,35,35
U7091,1.2.1,No,6,10,3,samsung-a10,2,1,0,0,0,2,24.03,10,24.03,1,Medium,-20,,,,0,Mid 3-4GB,3,,100,5-15 mins,✅ Target Achieved,20,0,1,0,0,0,,40,40
U7091,1.2.1,No,6,10,3,samsung-a10,2,1,0,0,0,2,24.03,10,24.03,1,Medium,-20,,,,0,Mid 3-4GB,3,,100,5-15 mins,✅ Target Achieved,20,0,1,0,0,0,,45,45
U7091,1.2.1,No,6,10,3,samsung-a10,2,1,0,0,0,2,24.03,10,24.03,1,Medium,-20,,,,0,Mid 3-4GB,3,,100,5-15 mins,✅ Target Achieved,20,0,1,0,0,0,,50,50
U7091,1.2.1,No,6,10,3,samsung-a10,2,1,0,0,0,2,24.03,10,24.03,1,Medium,-20,,,,0,Mid 3-4GB,3,,100,5-15 mins,✅ Target Achieved,20,0,1,0,0,0,,55,55
U7091,1.2.1,No,6,10,3,samsung-a10,2,1,0,0,0,2,24.03,10,24.03,1,Medium,-20,,,,0,Mid 3-4GB,3,,100,5-15 mins,✅ Target Achieved,20,0,1,0,0,0,,60,60
U7092,v1.3,No,12,15,6,redmi9,2,1,0,0,0,2,19.88,15,19.88,1,Medium,-20,,,,0,High ≥5GB,6,,100,>15 mins,✅ Target Achieved,20,0,1,0,0,0,,0,0
U7092,v1.3,No,12,15,6,redmi9,2,1,0,0,0,2,19.88,15,19.88,1,Medium,-20,,,,0,High ≥5GB,6,,100,>15 mins,✅ Target Achieved,20,0,1,0,0,0,,5,5
U7092,v1.3,No,12,15,6,redmi9,2,1,0,0,0,2,19.88,15,19.88,1,Medium,-20,,,,0,High ≥5GB,6,,100,>15 mins,✅ Target Achieved,20,0,1,0,0,0,,10,10
U7092,v1.3,No,12,15,6,redmi9,2,1,0,0,0,2,19.88,15,19.88,1,Medium,-20,,,,0,High ≥5GB,6,,100,>15 mins,✅ Target Achieved,20,0,1,0,0,0,,15,15
U7092,v1.3,No,12,15,6,redmi9,2,1,0,0,0,2,19.88,15,19.88,1,Medium,-20,,,,0,High ≥5GB,6,,100,>15 mins,✅ Target Achieved,20,0,1,0,0,0,,20,20
U7092,v1.3,No,12,15,6,redmi9,2,1,0,0,0,2,19.88,15,19.88,1,Medium,-20,,,,0,High ≥5GB,6,,100,>15 mins,✅ Target Achieved,20,0,1,0,0,0,,25,25
U7092,v1.3,No,12,15,6,redmi9,2,1,0,0,0,2,19.88,15,19.88,1,Medium,-20,,,,0,High ≥5GB,6,,100,>15 mins,✅ Target Achieved,20,0,1,0,0,0,,30,30
U7092,v1.3,No,12,15,6,redmi9,2,1,0,0,0,2,19.88,15,19.88,1,Medium,-20,,,,0,High ≥5GB,6,,100,>15 mins,✅ Target Achieved,20,0,1,0,0,0,,35,35
U7092,v1.3,No,12,15,6,redmi9,2,1,0,0,0,2,19.88,15,19.88,1,Medium,-20,,,,0,High ≥5GB,6,,100,>15 mins,✅ Target Achieved,20,0,1,0,0,0,,40,40
U7092,v1.3,No,12,15,6,redmi9,2,1,0,0,0,2,19.88,15,19.88,1,Medium,-20,,,,0,High ≥5GB,6,,100,>15 mins,✅ Target Achieved,20,0,1,0,0,0,,45,45
U7092,v1.3,No,12,15,6,redmi9,2,1,0,0,0,2,19.88,15,19.88,1,Medium,-20,,,,0,High ≥5GB,6,,100,>15 mins,✅ Target Achieved,20,0,1,0,0,0,,50,50
U7092,v1.3,No,12,15,6,redmi9,2,1,0,0,0,2,19.88,15,19.88,1,Medium,-20,,,,0,High ≥5GB,6,,100,>15 mins,✅ Target Achieved,20,0,1,0,0,0,,55,55
U7092,v1.3,No,12,15,6,redmi9,2,1,0,0,0,2,19.88,15,19.88,1,Medium,-20,,,,0,High ≥5GB,6,,100,>15 mins,✅ Target Achieved,20,0,1,0,0,0,,60,60
U7097,v1.3,No,6,12.3,3,samsung-a10,2,1,0,0,0,2,25.79,12.3,25.79,1,Medium,-20,,,,0,Mid 3-4GB,3,,100,5-15 mins,✅ Target Achieved,20,0,1,0,0,0,,0,0
U7097,v1.3,No,6,12.3,3,samsung-a10,2,1,0,0,0,2,25.79,12.3,25.79,1,Medium,-20,,,,0,Mid 3-4GB,3,,100,5-15 mins,✅ Target Achieved,20,0,1,0,0,0,,5,5
U7097,v1.3,No,6,12.3,3,samsung-a10,2,1,0,0,0,2,25.79,12.3,25.79,1,Medium,-20,,,,0,Mid 3-4GB,3,,100,5-15 mins,✅ Target Achieved,20,0,1,0,0,0,,10,10
U7097,v1.3,No,6,12.3,3,samsung-a10,2,1,0,0,0,2,25.79,12.3,25.79,1,Medium,-20,,,,0,Mid 3-4GB,3,,100,5-15 mins,✅ Target Achieved,20,0,1,0,0,0,,15,15
U7097,v1.3,No,6,12.3,3,samsung-a10,2,1,0,0,0,2,25.79,12.3,25.79,1,Medium,-20,,,,0,Mid 3-4GB,3,,100,5-15 mins,✅ Target Achieved,20,0,1,0,0,0,,20,20
U7097,v1.3,No,6,12.3,3,samsung-a10,2,1,0,0,0,2,25.79,12.3,25.79,1,Medium,-20,,,,0,Mid 3-4GB,3,,100,5-15 mins,✅ Target Achieved,20,0,1,0,0,0,,25,25
U7097,v1.3,No,6,12.3,3,samsung-a10,2,1,0,0,0,2,25.79,12.3,25.79,1,Medium,-20,,,,0,Mid 3-4GB,3,,100,5-15 mins,✅ Target Achieved,20,0,1,0,0,0,,30,30
U7097,v1.3,No,6,12.3,3,samsung-a10,2,1,0,0,0,2,25.79,12.3,25.79,1,Medium,-20,,,,0,Mid 3-4GB,3,,100,5-15 mins,✅ Target Achieved,20,0,1,0,0,0,,35,35
U7097,v1.3,No,6,12.3,3,samsung-a10,2,1,0,0,0,2,25.79,12.3,25.79,1,Medium,-20,,,,0,Mid 3-4GB,3,,100,5-15 mins,✅ Target Achieved,20,0,1,0,0,0,,40,40
U7097,v1.3,No,6,12.3,3,samsung-a10,2,1,0,0,0,2,25.79,12.3,25.79,1,Medium,-20,,,,0,Mid 3-4GB,3,,100,5-15 mins,✅ Target Achieved,20,0,1,0,0,0,,45,45
U7097,v1.3,No,6,12.3,3,samsung-a10,2,1,0,0,0,2,25.79,12.3,25.79,1,Medium,-20,,,,0,Mid 3-4GB,3,,100,5-15 mins,✅ Target Achieved,20,0,1,0,0,0,,50,50
U7097,v1.3,No,6,12.3,3,samsung-a10,2,1,0,0,0,2,25.79,12.3,25.79,1,Medium,-20,,,,0,Mid 3-4GB,3,,100,5-15 mins,✅ Target Achieved,20,0,1,0,0,0,,55,55
U7097,v1.3,No,6,12.3,3,samsung-a10,2,1,0,0,0,2,25.79,12.3,25.79,1,Medium,-20,,,,0,Mid 3-4GB,3,,100,5-15 mins,✅ Target Achieved,20,0,1,0,0,0,,60,60
U7114,v1.2,No,24,10,3,redmi9,1,1,0,0,0,1,21.9,10,21.9,1,Medium,-20,,,,0,Mid 3-4GB,3,,100,5-15 mins,✅ Target Achieved,20,0,1,0,0,0,,0,0
U7114,v1.2,No,24,10,3,redmi9,1,1,0,0,0,1,21.9,10,21.9,1,Medium,-20,,,,0,Mid 3-4GB,3,,100,5-15 mins,✅ Target Achieved,20,0,1,0,0,0,,5,5
U7114,v1.2,No,24,10,3,redmi9,1,1,0,0,0,1,21.9,10,21.9,1,Medium,-20,,,,0,Mid 3-4GB,3,,100,5-15 mins,✅ Target Achieved,20,0,1,0,0,0,,10,10
U7114,v1.2,No,24,10,3,redmi9,1,1,0,0,0,1,21.9,10,21.9,1,Medium,-20,,,,0,Mid 3-4GB,3,,100,5-15 mins,✅ Target Achieved,20,0,1,0,0,0,,15,15
U7114,v1.2,No,24,10,3,redmi9,1,1,0,0,0,1,21.9,10,21.9,1,Medium,-20,,,,0,Mid 3-4GB,3,,100,5-15 mins,✅ Target Achieved,20,0,1,0,0,0,,20,20
U7114,v1.2,No,24,10,3,redmi9,1,1,0,0,0,1,21.9,10,21.9,1,Medium,-20,,,,0,Mid 3-4GB,3,,100,5-15 mins,✅ Target Achieved,20,0,1,0,0,0,,25,25
U7114,v1.2,No,24,10,3,redmi9,1,1,0,0,0,1,21.9,10,21.9,1,Medium,-20,,,,0,Mid 3-4GB,3,,100,5-15 mins,✅ Target Achieved,20,0,1,0,0,0,,30,30
U7114,v1.2,No,24,10,3,redmi9,1,1,0,0,0,1,21.9,10,21.9,1,Medium,-20,,,,0,Mid 3-4GB,3,,100,5-15 mins,✅ Target Achieved,20,0,1,0,0,0,,35,35
U7114,v1.2,No,24,10,3,redmi9,1,1,0,0,0,1,21.9,10,21.9,1,Medium,-20,,,,0,Mid 3-4GB,3,,100,5-15 mins,✅ Target Achieved,20,0,1,0,0,0,,40,40
U7114,v1.2,No,24,10,3,redmi9,1,1,0,0,0,1,21.9,10,21.9,1,Medium,-20,,,,0,Mid 3-4GB,3,,100,5-15 mins,✅ Target Achieved,20,0,1,0,0,0,,45,45
U7114,v1.2,No,24,10,3,redmi9,1,1,0,0,0,1,21.9,10,21.9,1,Medium,-20,,,,0,Mid 3-4GB,3,,100,5-15 mins,✅ Target Achieved,20,0,1,0,0,0,,50,50
U7114,v1.2,No,24,10,3,redmi9,1,1,0,0,0,1,21.9,10,21.9,1,Medium,-20,,,,0,Mid 3-4GB,3,,100,5-15 mins,✅ Target Achieved,20,0,1,0,0,0,,55,55
U7114,v1.2,No,24,10,3,redmi9,1,1,0,0,0,1,21.9,10,21.9,1,Medium,-20,,,,0,Mid 3-4GB,3,,100,5-15 mins,✅ Target Achieved,20,0,1,0,0,0,,60,60
U7116,v1.2,No,12,12.3,2,redmi9,0,1,0,0,0,0,25.31,12.3,25.31,,Medium,-20,100,,,0,Low ≤2GB,2,,100,5-15 mins,✅ Target Achieved,20,0,1,0,0,0,1,0,0
U7116,v1.2,No,12,12.3,2,redmi9,0,1,0,0,0,0,25.31,12.3,25.31,,Medium,-20,100,,,0,Low ≤2GB,2,,100,5-15 mins,✅ Target Achieved,20,0,1,0,0,0,1,5,5
U7116,v1.2,No,12,12.3,2,redmi9,0,1,0,0,0,0,25.31,12.3,25.31,,Medium,-20,100,,,0,Low ≤2GB,2,,100,5-15 mins,✅ Target Achieved,20,0,1,0,0,0,1,10,10
U7116,v1.2,No,12,12.3,2,redmi9,0,1,0,0,0,0,25.31,12.3,25.31,,Medium,-20,100,,,0,Low ≤2GB,2,,100,5-15 mins,✅ Target Achieved,20,0,1,0,0,0,1,15,15
U7116,v1.2,No,12,12.3,2,redmi9,0,1,0,0,0,0,25.31,12.3,25.31,,Medium,-20,100,,,0,Low ≤2GB,2,,100,5-15 mins,✅ Target Achieved,20,0,1,0,0,0,1,20,20
U7116,v1.2,No,12,12.3,2,redmi9,0,1,0,0,0,0,25.31,12.3,25.31,,Medium,-20,100,,,0,Low ≤2GB,2,,100,5-15 mins,✅ Target Achieved,20,0,1,0,0,0,1,25,25
U7116,v1.2,No,12,12.3,2,redmi9,0,1,0,0,0,0,25.31,12.3,25.31,,Medium,-20,100,,,0,Low ≤2GB,2,,100,5-15 mins,✅ Target Achieved,20,0,1,0,0,0,1,30,30
U7116,v1.2,No,12,12.3,2,redmi9,0,1,0,0,0,0,25.31,12.3,25.31,,Medium,-20,100,,,0,Low ≤2GB,2,,100,5-15 mins,✅ Target Achieved,20,0,1,0,0,0,1,35,35
U7116,v1.2,No,12,12.3,2,redmi9,0,1,0,0,0,0,25.31,12.3,25.31,,Medium,-20,100,,,0,Low ≤2GB,2,,100,5-15 mins,✅ Target Achieved,20,0,1,0,0,0,1,40,40
U7116,v1.2,No,12,12.3,2,redmi9,0,1,0,0,0,0,25.31,12.3,25.31,,Medium,-20,100,,,0,Low ≤2GB,2,,100,5-15 mins,✅ Target Achieved,20,0,1,0,0,0,1,45,45
U7116,v1.2,No,12,12.3,2,redmi9,0,1,0,0,0,0,25.31,12.3,25.31,,Medium,-20,100,,,0,Low ≤2GB,2,,100,5-15 mins,✅ Target Achieved,20,0,1,0,0,0,1,50,50
U7116,v1.2,No,12,12.3,2,redmi9,0,1,0,0,0,0,25.31,12.3,25.31,,Medium,-20,100,,,0,Low ≤2GB,2,,100,5-15 mins,✅ Target Achieved,20,0,1,0,0,0,1,55,55
U7116,v1.2,No,12,12.3,2,redmi9,0,1,0,0,0,0,25.31,12.3,25.31,,Medium,-20,100,,,0,Low ≤2GB,2,,100,5-15 mins,✅ Target Achieved,20,0,1,0,0,0,1,60,60
U7119,v1.2,Yes,6,20,6,redmi9,1,,100,1,100,1,32.52,20,32.52,1,High,80,,,100,100,High ≥5GB,6,80,0,>15 mins,⚠ Need More Reduction,20,1,1,1,100,1,,0,0
U7119,v1.2,Yes,6,20,6,redmi9,1,,95,0.95,95,1,32.52,20,32.52,1,High,75,,,100,95,High ≥5GB,6,80,0,>15 mins,⚠ Need More Reduction,20,1,1,1,100,1,,5,5
U7119,v1.2,Yes,6,20,6,redmi9,1,,90,0.9,90,1,32.52,20,32.52,1,High,70,,,100,90,High ≥5GB,6,80,0,>15 mins,⚠ Need More Reduction,20,1,1,1,100,1,,10,10
U7119,v1.2,Yes,6,20,6,redmi9,1,,85,0.85,85,1,32.52,20,32.52,1,High,65,,,100,85,High ≥5GB,6,80,0,>15 mins,⚠ Need More Reduction,20,1,1,1,100,1,,15,15
U7119,v1.2,Yes,6,20,6,redmi9,1,,80,0.8,80,1,32.52,20,32.52,1,High,60,,,100,80,High ≥5GB,6,80,0,>15 mins,⚠ Need More Reduction,20,1,1,1,100,1,,20,20
U7119,v1.2,Yes,6,20,6,redmi9,1,,75,0.75,75,1,32.52,20,32.52,1,High,55,,,100,75,High ≥5GB,6,80,0,>15 mins,⚠ Need More Reduction,20,1,1,1,100,1,,25,25
U7119,v1.2,Yes,6,20,6,redmi9,1,,70,0.7,70,1,32.52,20,32.52,1,High,50,,,100,70,High ≥5GB,6,80,0,>15 mins,⚠ Need More Reduction,20,1,1,1,100,1,,30,30
U7119,v1.2,Yes,6,20,6,redmi9,1,,65,0.65,65,1,32.52,20,32.52,1,High,45,,,100,65,High ≥5GB,6,80,0,>15 mins,⚠ Need More Reduction,20,1,1,1,100,1,,35,35
U7119,v1.2,Yes,6,20,6,redmi9,1,,60,0.6,60,1,32.52,20,32.52,1,High,40,,,100,60,High ≥5GB,6,80,0,>15 mins,⚠ Need More Reduction,20,1,1,1,100,1,,40,40
U7119,v1.2,Yes,6,20,6,redmi9,1,,55.00000000000001,0.55,55.00000000000001,1,32.52,20,32.52,1,High,35.00000000000001,,,100,55.00000000000001,High ≥5GB,6,80,0,>15 mins,⚠ Need More Reduction,20,1,1,1,100,1,,45,45
U7119,v1.2,Yes,6,20,6,redmi9,1,,50,0.5,50,1,32.52,20,32.52,1,High,30,,,100,50,High ≥5GB,6,80,0,>15 mins,⚠ Need More Reduction,20,1,1,1,100,1,,50,50
U7119,v1.2,Yes,6,20,6,redmi9,1,,44.99999999999999,0.44999999999999996,44.99999999999999,1,32.52,20,32.52,1,High,24.999999999999993,,,100,44.99999999999999,High ≥5GB,6,80,0,>15 mins,⚠ Need More Reduction,20,1,1,1,100,1,,55,55
U7119,v1.2,Yes,6,20,6,redmi9,1,,40,0.4,40,1,32.52,20,32.52,1,High,20,,,100,40,High ≥5GB,6,80,0,>15 mins,⚠ Need More Reduction,20,1,1,1,100,1,,60,60
U7122,1.2.1,No,6,12.3,2,redmi9,1,1,0,0,0,1,17.56,12.3,17.56,1,Medium,-20,100,,,0,Low ≤2GB,2,,100,5-15 mins,✅ Target Achieved,20,0,1,0,0,0,1,0,0
U7122,1.2.1,No,6,12.3,2,redmi9,1,1,0,0,0,1,17.56,12.3,17.56,1,Medium,-20,100,,,0,Low ≤2GB,2,,100,5-15 mins,✅ Target Achieved,20,0,1,0,0,0,1,5,5
U7122,1.2.1,No,6,12.3,2,redmi9,1,1,0,0,0,1,17.56,12.3,17.56,1,Medium,-20,100,,,0,Low ≤2GB,2,,100,5-15 mins,✅ Target Achieved,20,0,1,0,0,0,1,10,10
U7122,1.2.1,No,6,12.3,2,redmi9,1,1,0,0,0,1,17.56,12.3,17.56,1,Medium,-20,100,,,0,Low ≤2GB,2,,100,5-15 mins,✅ Target Achieved,20,0,1,0,0,0,1,15,15
U7122,1.2.1,No,6,12.3,2,redmi9,1,1,0,0,0,1,17.56,12.3,17.56,1,Medium,-20,100,,,0,Low ≤2GB,2,,100,5-15 mins,✅ Target Achieved,20,0,1,0,0,0,1,20,20
U7122,1.2.1,No,6,12.3,2,redmi9,1,1,0,0,0,1,17.56,12.3,17.56,1,Medium,-20,100,,,0,Low ≤2GB,2,,100,5-15 mins,✅ Target Achieved,20,0,1,0,0,0,1,25,25
U7122,1.2.1,No,6,12.3,2,redmi9,1,1,0,0,0,1,17.56,12.3,17.56,1,Medium,-20,100,,,0,Low ≤2GB,2,,100,5-15 mins,✅ Target Achieved,20,0,1,0,0,0,1,30,30
U7122,1.2.1,No,6,12.3,2,redmi9,1,1,0,0,0,1,17.56,12.3,17.56,1,Medium,-20,100,,,0,Low ≤2GB,2,,100,5-15 mins,✅ Target Achieved,20,0,1,0,0,0,1,35,35
U7122,1.2.1,No,6,12.3,2,redmi9,1,1,0,0,0,1,17.56,12.3,17.56,1,Medium,-20,100,,,0,Low ≤2GB,2,,100,5-15 mins,✅ Target Achieved,20,0,1,0,0,0,1,40,40
U7122,1.2.1,No,6,12.3,2,redmi9,1,1,0,0,0,1,17.56,12.3,17.56,1,Medium,-20,100,,,0,Low ≤2GB,2,,100,5-15 mins,✅ Target Achieved,20,0,1,0,0,0,1,45,45
U7122,1.2.1,No,6,12.3,2,redmi9,1,1,0,0,0,1,17.56,12.3,17.56,1,Medium,-20,100,,,0,Low ≤2GB,2,,100,5-15 mins,✅ Target Achieved,20,0,1,0,0,0,1,50,50
U7122,1.2.1,No,6,12.3,2,redmi9,1,1,0,0,0,1,17.56,12.3,17.56,1,Medium,-20,100,,,0,Low ≤2GB,2,,100,5-15 mins,✅ Target Achieved,20,0,1,0,0,0,1,55,55
U7122,1.2.1,No,6,12.3,2,redmi9,1,1,0,0,0,1,17.56,12.3,17.56,1,Medium,-20,100,,,0,Low ≤2GB,2,,100,5-15 mins,✅ Target Achieved,20,0,1,0,0,0,1,60,60
U7131,1.2.1,Yes,12,15,3,samsung-a10,2,,100,1,100,2,48.95,15,48.95,1,Medium,80,,100,100,100,Mid 3-4GB,3,80,0,>15 mins,⚠ Need More Reduction,20,1,1,1,100,1,,0,0
U7131,1.2.1,Yes,12,15,3,samsung-a10,2,,95,0.95,95,2,48.95,15,48.95,1,Medium,75,,100,100,95,Mid 3-4GB,3,80,0,>15 mins,⚠ Need More Reduction,20,1,1,1,100,1,,5,5
U7131,1.2.1,Yes,12,15,3,samsung-a10,2,,90,0.9,90,2,48.95,15,48.95,1,Medium,70,,100,100,90,Mid 3-4GB,3,80,0,>15 mins,⚠ Need More Reduction,20,1,1,1,100,1,,10,10
U7131,1.2.1,Yes,12,15,3,samsung-a10,2,,85,0.85,85,2,48.95,15,48.95,1,Medium,65,,100,100,85,Mid 3-4GB,3,80,0,>15 mins,⚠ Need More Reduction,20,1,1,1,100,1,,15,15
U7131,1.2.1,Yes,12,15,3,samsung-a10,2,,80,0.8,80,2,48.95,15,48.95,1,Medium,60,,100,100,80,Mid 3-4GB,3,80,0,>15 mins,⚠ Need More Reduction,20,1,1,1,100,1,,20,20
U7131,1.2.1,Yes,12,15,3,samsung-a10,2,,75,0.75,75,2,48.95,15,48.95,1,Medium,55,,100,100,75,Mid 3-4GB,3,80,0,>15 mins,⚠ Need More Reduction,20,1,1,1,100,1,,25,25
U7131,1.2.1,Yes,12,15,3,samsung-a10,2,,70,0.7,70,2,48.95,15,48.95,1,Medium,50,,100,100,70,Mid 3-4GB,3,80,0,>15 mins,⚠ Need More Reduction,20,1,1,1,100,1,,30,30
U7131,1.2.1,Yes,12,15,3,samsung-a10,2,,65,0.65,65,2,48.95,15,48.95,1,Medium,45,,100,100,65,Mid 3-4GB,3,80,0,>15 mins,⚠ Need More Reduction,20,1,1,1,100,1,,35,35
U7131,1.2.1,Yes,12,15,3,samsung-a10,2,,60,0.6,60,2,48.95,15,48.95,1,Medium,40,,100,100,60,Mid 3-4GB,3,80,0,>15 mins,⚠ Need More Reduction,20,1,1,1,100,1,,40,40
U7131,1.2.1,Yes,12,15,3,samsung-a10,2,,55.00000000000001,0.55,55.00000000000001,2,48.95,15,48.95,1,Medium,35.00000000000001,,100,100,55.00000000000001,Mid 3-4GB,3,80,0,>15 mins,⚠ Need More Reduction,20,1,1,1,100,1,,45,45
U7131,1.2.1,Yes,12,15,3,samsung-a10,2,,50,0.5,50,2,48.95,15,48.95,1,Medium,30,,100,100,50,Mid 3-4GB,3,80,0,>15 mins,⚠ Need More Reduction,20,1,1,1,100,1,,50,50
U7131,1.2.1,Yes,12,15,3,samsung-a10,2,,44.99999999999999,0.44999999999999996,44.99999999999999,2,48.95,15,48.95,1,Medium,24.999999999999993,,100,100,44.99999999999999,Mid 3-4GB,3,80,0,>15 mins,⚠ Need More Reduction,20,1,1,1,100,1,,55,55
U7131,1.2.1,Yes,12,15,3,samsung-a10,2,,40,0.4,40,2,48.95,15,48.95,1,Medium,20,,100,100,40,Mid 3-4GB,3,80,0,>15 mins,⚠ Need More Reduction,20,1,1,1,100,1,,60,60
U7137,v1.3,Yes,12,15,6,samsung-a10,2,,100,1,100,2,32.91,15,32.91,1,Medium,80,,,100,100,High ≥5GB,6,80,0,>15 mins,⚠ Need More Reduction,20,1,1,1,100,1,,0,0
U7137,v1.3,Yes,12,15,6,samsung-a10,2,,95,0.95,95,2,32.91,15,32.91,1,Medium,75,,,100,95,High ≥5GB,6,80,0,>15 mins,⚠ Need More Reduction,20,1,1,1,100,1,,5,5
U7137,v1.3,Yes,12,15,6,samsung-a10,2,,90,0.9,90,2,32.91,15,32.91,1,Medium,70,,,100,90,High ≥5GB,6,80,0,>15 mins,⚠ Need More Reduction,20,1,1,1,100,1,,10,10
U7137,v1.3,Yes,12,15,6,samsung-a10,2,,85,0.85,85,2,32.91,15,32.91,1,Medium,65,,,100,85,High ≥5GB,6,80,0,>15 mins,⚠ Need More Reduction,20,1,1,1,100,1,,15,15
U7137,v1.3,Yes,12,15,6,samsung-a10,2,,80,0.8,80,2,32.91,15,32.91,1,Medium,60,,,100,80,High ≥5GB,6,80,0,>15 mins,⚠ Need More Reduction,20,1,1,1,100,1,,20,20
U7137,v1.3,Yes,12,15,6,samsung-a10,2,,75,0.75,75,2,32.91,15,32.91,1,Medium,55,,,100,75,High ≥5GB,6,80,0,>15 mins,⚠ Need More Reduction,20,1,1,1,100,1,,25,25
U7137,v1.3,Yes,12,15,6,samsung-a10,2,,70,0.7,70,2,32.91,15,32.91,1,Medium,50,,,100,70,High ≥5GB,6,80,0,>15 mins,⚠ Need More Reduction,20,1,1,1,100,1,,30,30
U7137,v1.3,Yes,12,15,6,samsung-a10,2,,65,0.65,65,2,32.91,15,32.91,1,Medium,45,,,100,65,High ≥5GB,6,80,0,>15 mins,⚠ Need More Reduction,20,1,1,1,100,1,,35,35
U7137,v1.3,Yes,12,15,6,samsung-a10,2,,60,0.6,60,2,32.91,15,32.91,1,Medium,40,,,100,60,High ≥5GB,6,80,0,>15 mins,⚠ Need More Reduction,20,1,1,1,100,1,,40,40
